purchase_datetime,player_id,item,price,purchase_id
2019-02-02 07:42:08,51fb1132-05ba-46c7-a4a5-3adfefa932bc,life,0.3,13025
2019-02-02 08:05:24,9db86bda-a1d3-426c-8303-b31bfc4a6d8c,life,0.3,13026
2019-02-02 08:18:19,a5019b29-2ac0-4aac-979e-fa970cc26316,mana,0.2,13027
2019-02-02 08:44:59,98f7f73d-a651-4bc1-a0b0-a5c2039ec1c3,armour,0.1,13028
2019-02-02 09:22:05,11e79684-32c7-47c4-b736-32abc128201b,life,0.3,13029
2019-02-02 09:46:44,1708ceb8-62b7-4d61-b8a7-3a20dfcaafbf,life,0.3,13030
2019-02-02 09:52:54,f35a2a5d-3f3a-4dd1-b18e-d41fcc299b2d,life,0.3,13031
2019-02-02 09:54:08,7da871c0-cf9b-4748-8cf7-095b54443aa7,armour,0.1,13032
2019-02-02 10:07:36,0ec79816-1c4b-4cc7-9e91-a3de5fb70b30,life,0.3,13033
2019-02-02 10:21:08,c5f86d33-ef8a-48bf-9ed5-e35be234bf11,mana,0.2,13034
2019-02-02 10:37:20,647fae10-d5cf-4b94-8139-9cdfca792300,mana,0.2,13035
2019-02-02 10:53:45,8b8be357-88d7-45c6-89f0-3d7b7e1dc0f8,mana,0.2,13036
2019-02-02 11:01:08,51199ce1-62c9-4716-b805-b3c77658871c,life,0.3,13037
2019-02-02 11:18:18,a0f52054-a45a-424a-95e0-5cf78573f45c,life,0.3,13038
2019-02-02 11:25:39,aebe2bd3-1e8b-4c16-8d2d-e9fc6fa6b31d,mana,0.2,13039
2019-02-02 11:35:50,6c2fafca-a8fd-4c86-acc1-23f6ff171176,life,0.3,13040
2019-02-02 13:03:43,66ad5660-3794-4249-8782-75652e14892c,mana,0.2,13041
2019-02-02 13:11:17,e6638a0a-0f3c-46d2-82b6-0965a85d6fa8,mana,0.2,13042
2019-02-02 13:35:54,6336bf85-1e5c-4b74-b24b-b337458d0061,life,0.3,13043
2019-02-02 13:52:13,cf1609d4-9c15-48e9-8877-43154d101a6b,life,0.3,13044
2019-02-02 14:25:41,84f14f5f-bca7-417b-b6a8-ad2811bf19a9,mana,0.2,13045
2019-02-02 14:27:38,34fccaf3-7e12-4651-acd0-1f52e79921aa,mana,0.2,13046
2019-02-02 14:46:39,29f39756-4bba-4c99-ab5d-c1cffec41ca4,armour,0.1,13047
2019-02-02 14:49:29,b143b18f-cb10-4c80-bb4d-7ba86c68e502,life,0.3,13048
2019-02-02 14:52:41,8a543e5e-7228-40d7-be6f-dcd62f2e959e,life,0.3,13049
2019-02-02 15:00:41,5cd34d63-c44f-46d8-81c2-e025cee474e2,mana,0.2,13050
2019-02-02 15:00:49,142f2d96-6080-445f-86ba-ec8bdc23f12e,armour,0.1,13051
2019-02-02 15:14:49,45422a4a-6014-49aa-a4c4-4473689566d2,life,0.3,13052
2019-02-02 15:21:47,5967c3d1-9981-4cab-88e3-7bf18b7b7799,life,0.3,13053
2019-02-02 16:05:40,45f3625e-7095-42ea-82ab-dd96a0a23e7b,life,0.3,13054
2019-02-02 16:28:07,7acc0080-3646-40eb-bcfb-1369863e280f,life,0.3,13055
2019-02-02 16:34:39,eb2eb266-24f4-4342-8886-8cdb63b4f686,life,0.3,13056
2019-02-02 16:37:54,84e2505f-db22-4de4-930d-9ff358f2a86d,life,0.3,13057
2019-02-02 16:45:15,edb7d504-98a0-4b7c-8318-6df98444b746,mana,0.2,13058
2019-02-02 16:52:27,24ba361e-2f37-4aaa-b75b-c7461ad33ec2,mana,0.2,13059
2019-02-02 17:14:33,c1f8301c-0524-4bc5-a3a6-610c105f7205,armour,0.1,13060
2019-02-02 17:17:29,ed93043d-1ec2-436e-935b-869de1599396,life,0.3,13061
2019-02-02 17:43:02,8ecebde1-2dd6-43c4-8159-43ca178a5786,life,0.3,13062
2019-02-02 18:15:30,51df44ca-9aa4-4b6c-ab05-e31aa2e245da,life,0.3,13063
2019-02-02 18:38:02,bbb4fd78-b44e-43bf-a4ba-2bc31579da12,mana,0.2,13064
2019-02-02 20:30:13,7e055271-dcd5-450c-bf32-919d5e21cc9b,life,0.3,13065
2019-02-02 20:31:00,d9ce7292-8dd7-466e-8925-0b384bda5f46,life,0.3,13066
2019-02-02 20:33:25,1606e2e0-a7c5-4a06-b446-0a1c28970d3f,armour,0.1,13067
2019-02-02 20:43:01,5899c23f-c660-4da8-b1d2-dea156d41c3b,armour,0.1,13068
2019-02-02 20:50:09,2af3ccbd-3f75-4aa1-b3ea-6b149052376b,life,0.3,13069
2019-02-02 21:02:49,26dda8af-14d2-42d9-b773-6dae04161f50,mana,0.2,13070
2019-02-02 21:50:17,d479cc20-d299-4fbc-8d48-34f2d55f0236,life,0.3,13071
2019-02-02 22:29:10,8fbd1551-2f9b-4ce2-8f0d-cf01f6ba7b78,life,0.3,13072
2019-02-02 23:07:47,146c3050-0db6-4eee-93bc-1d0539d7c5f2,mana,0.2,13073
2019-02-02 23:09:42,8eea96d3-2a0d-421b-8ba0-7c4b6a3515a9,armour,0.1,13074
2019-02-02 23:11:48,f065f95c-fc7c-41a3-b9b6-b1ac0a0637f6,mana,0.2,13075
2019-02-02 23:16:09,22a12faa-0cde-4bb0-bed9-e0847bd80ddc,life,0.3,13076
2019-02-02 23:17:30,893d8f27-aed8-4824-8b92-dd85fc1541eb,mana,0.2,13077
2019-02-02 23:19:17,0cf7d2f8-3a2a-4dfa-9318-63f66b3c8316,mana,0.2,13078
2019-02-02 23:25:18,a3d92186-17a2-4f62-b29a-cf8fa9ca9e85,life,0.3,13079
2019-02-02 23:26:06,6fddd251-795d-4678-a424-d61efb40b384,life,0.3,13080
2019-02-02 23:59:16,7b7a5cb6-5968-49a9-a22d-a9bdc7c808e4,life,0.3,13081
2019-02-03 00:00:47,0396b3aa-589d-4822-ab13-143d6b8dcd22,life,0.3,13082
2019-02-03 00:02:57,387e1401-4e2b-4de9-abc4-9d1f4c4b4c5c,mana,0.2,13083
2019-02-03 00:25:09,9de41f57-1e39-4e19-8728-4fc69c7a6a3c,life,0.3,13084
2019-02-03 00:25:50,fe23203a-58a5-4486-bb74-db2688386121,armour,0.1,13085
2019-02-03 00:42:28,1606e2e0-a7c5-4a06-b446-0a1c28970d3f,mana,0.2,13086
2019-02-03 00:57:00,ade1e86d-9c9f-418b-82eb-a9daf2f7cd1a,mana,0.2,13087
2019-02-03 00:58:42,5cd34d63-c44f-46d8-81c2-e025cee474e2,armour,0.1,13088
2019-02-03 01:01:46,49614c8d-f286-4097-b1b4-7bac92da37cb,armour,0.1,13089
2019-02-03 01:07:46,765a5024-1444-4d62-bd16-fbb78b7d6498,life,0.3,13090
2019-02-03 01:10:30,84f14f5f-bca7-417b-b6a8-ad2811bf19a9,armour,0.1,13091
2019-02-03 01:35:48,03ee7a2a-872d-4840-9fa4-08d0402968c6,life,0.3,13092
2019-02-03 01:37:51,ebda21eb-05a3-4f9d-83e3-a577770c9678,life,0.3,13093
2019-02-03 02:15:15,de1780c5-4bc6-4780-86c6-4b9c7a371d91,life,0.3,13094
2019-02-03 02:15:29,30fd5655-5921-4d76-9da9-a40f01c08d55,mana,0.2,13095
2019-02-03 02:25:35,0483ee69-24f7-45c0-81f3-8b2cf9d6bb78,life,0.3,13096
2019-02-03 02:31:42,b9e7b0d1-8600-494c-853a-ed01fd95f8b9,mana,0.2,13097
2019-02-03 02:40:01,74696eb9-8acb-4276-a19b-33310265ecba,life,0.3,13098
2019-02-03 02:55:54,f5db4f9c-5189-42ad-b1e9-8ad4e673f78d,life,0.3,13099
2019-02-03 03:03:30,de1780c5-4bc6-4780-86c6-4b9c7a371d91,mana,0.2,13100
2019-02-03 03:06:03,db4e6299-3e86-431a-ae18-dc0c96ac35dc,life,0.3,13101
2019-02-03 03:20:24,87560726-c1cd-425b-87dc-f3a2572cf8b6,armour,0.1,13102
2019-02-03 03:37:53,e2b88e12-3fae-43f7-adff-8b99d792eef5,mana,0.2,13103
2019-02-03 04:38:09,d04f36de-f4c2-4210-a978-e440095bf8e1,life,0.3,13104
2019-02-03 05:01:13,5cb554d3-ab6e-4b96-9237-b39c719ced97,mana,0.2,13105
2019-02-03 05:40:54,4b091ad0-3d88-4d19-838d-46cf0749d7cc,mana,0.2,13106
2019-02-03 06:09:05,43f13ef6-b224-4d3e-acf6-c0c2f090ab86,mana,0.2,13107
2019-02-03 06:24:43,533469cb-70dc-4816-99af-d52e8fb3d47a,life,0.3,13108
2019-02-03 06:32:59,866aa60b-f471-43ec-8d8e-c963ad4cf5f2,life,0.3,13109
2019-02-03 07:20:42,02e35cd4-1afb-4620-97d2-60aaebc75cdd,life,0.3,13110
2019-02-03 07:40:54,53ab8610-e73e-4868-b14e-28f98dd78076,life,0.3,13111
2019-02-03 07:43:15,2a290283-37a2-48de-baae-b732b7ed1c65,mana,0.2,13112
2019-02-03 07:51:43,5dcc283c-7467-4e5e-8a60-645383dcaa00,life,0.3,13113
2019-02-03 08:18:20,e67da477-f0f4-489b-b380-ab82cd7a378b,life,0.3,13114
2019-02-03 08:33:55,beecdfa5-1dee-42a2-9ee5-98a8c4792df6,life,0.3,13115
2019-02-03 08:42:59,d3affad9-1bf1-4fbe-b864-cc51d0a54c08,life,0.3,13116
2019-02-03 09:05:53,9d095af5-c118-4fa2-bcd1-9142c531cc77,armour,0.1,13117
2019-02-03 09:17:04,d47b1267-6240-4737-be32-d8058823362d,life,0.3,13118
2019-02-03 09:24:37,e7ff175b-3c77-4eee-9287-2331389cfa07,mana,0.2,13119
2019-02-03 09:37:28,d8de0bda-9b43-44e7-9ba2-2ea4b9b3823b,life,0.3,13120
2019-02-03 10:18:59,7e236bd8-89fc-48cb-914f-0ee6d8730e14,mana,0.2,13121
2019-02-03 10:54:20,f4da17f0-5494-43c3-9316-aa14adec2925,life,0.3,13122
2019-02-03 11:15:09,b638f8ba-c0c2-482a-8ed0-e27753841d74,mana,0.2,13123
2019-02-03 11:31:53,d3affad9-1bf1-4fbe-b864-cc51d0a54c08,mana,0.2,13124
2019-02-03 11:32:29,5f50cb29-1bc2-4523-b1c5-27eecfe02cab,life,0.3,13125
2019-02-03 11:44:47,22277db2-48e6-4c35-94e2-c5cde53a1696,life,0.3,13126
2019-02-03 12:13:34,8ec62356-c004-439b-8a00-340315315106,life,0.3,13127
2019-02-03 12:17:17,39ed04cb-3611-4e41-b8de-b32799049e54,mana,0.2,13128
2019-02-03 12:18:00,280d8f14-e6f8-42d1-9af7-510e9f3e69ce,mana,0.2,13129
2019-02-03 13:04:34,2da271e7-93f5-459b-89db-79b408d1b115,mana,0.2,13130
2019-02-03 13:33:07,f3fab456-933e-4689-9077-a86f2ca36643,armour,0.1,13131
2019-02-03 13:40:37,3107f7dd-b627-4ea1-aa9f-47793db2952f,life,0.3,13132
2019-02-03 13:52:30,f35a2a5d-3f3a-4dd1-b18e-d41fcc299b2d,life,0.3,13133
2019-02-03 14:18:12,346646d4-b9a9-4666-9e20-ecb874ab3440,mana,0.2,13134
2019-02-03 14:23:25,3a3dc0df-57f7-45c5-84f3-5224a302cc69,life,0.3,13135
2019-02-03 15:02:26,f9c38397-9a27-4d7a-ab30-ed6c460ab59a,mana,0.2,13136
2019-02-03 15:04:22,2fee0a95-d17f-423c-89c1-514caf503748,life,0.3,13137
2019-02-03 16:09:55,9fa8304d-205e-473b-8b93-292904309219,armour,0.1,13138
2019-02-03 16:27:04,d5018cd4-dd50-41c0-a184-815622c0c80c,armour,0.1,13139
2019-02-03 16:42:10,973fb5c5-28ed-4989-a5b3-6969f445280d,mana,0.2,13140
2019-02-03 16:42:31,0d5bc99c-7d8f-4c3b-b01c-95cdffba8978,armour,0.1,13141
2019-02-03 16:46:39,676a22d3-9136-4b5d-8cc1-d49be5eafc8c,life,0.3,13142
2019-02-03 16:53:16,c5ac3ce8-e25a-4126-aa46-6efbc308c901,armour,0.1,13143
2019-02-03 17:48:00,c5f86d33-ef8a-48bf-9ed5-e35be234bf11,armour,0.1,13144
2019-02-03 17:55:09,1f7b30f3-26ac-45bd-82b4-30fad1d1398d,life,0.3,13145
2019-02-03 18:14:06,7e236bd8-89fc-48cb-914f-0ee6d8730e14,mana,0.2,13146
2019-02-03 18:17:44,3e314dd9-32bf-4ffc-a9dd-fb12046b12e0,life,0.3,13147
2019-02-03 18:18:53,0e132e4e-1aab-4f38-bea6-5792043946de,armour,0.1,13148
2019-02-03 18:21:29,3b1b9cc1-481e-46f3-8c33-76d349aa913e,mana,0.2,13149
2019-02-03 18:26:54,866aa60b-f471-43ec-8d8e-c963ad4cf5f2,life,0.3,13150
2019-02-03 19:02:46,4697efd3-15b2-4f40-84fb-7e5c65e390c9,armour,0.1,13151
2019-02-03 19:11:08,5251b9bc-29cc-4df3-8c58-1fe4115737f1,life,0.3,13152
2019-02-03 19:11:25,42948c35-7de9-4104-ae6f-e7df67c7f96f,life,0.3,13153
2019-02-03 19:37:31,31116378-932e-42b5-88d6-6b5cefacac90,life,0.3,13154
2019-02-03 19:53:35,f0d8f84b-dfeb-4dc8-ba04-ed65e95cffdb,armour,0.1,13155
2019-02-03 20:01:29,ea245720-4364-47d7-ace3-fb728c33b9dc,mana,0.2,13156
2019-02-03 20:21:23,d0846682-e87f-4367-896f-d460cbcfe1e2,life,0.3,13157
2019-02-03 20:31:31,b8e89a6d-c460-4290-9fd8-e09b23d3e843,armour,0.1,13158
2019-02-03 20:34:50,fd2df8ac-546b-4b3d-b23f-566c521a7ead,life,0.3,13159
2019-02-03 21:14:54,4dc90af9-345d-466d-900c-4aebeb4aba24,life,0.3,13160
2019-02-03 21:37:51,01b7bb61-e92a-4576-b8b9-bdb1e349a7d7,life,0.3,13161
2019-02-03 21:59:14,86bc0d40-ee6d-401b-b390-2cebc38bc702,life,0.3,13162
2019-02-03 22:00:49,afc9d876-5673-4db4-8864-439d5886e40f,armour,0.1,13163
2019-02-03 22:19:45,d2d227c3-cec2-4128-8ba5-75c5b345a7a3,life,0.3,13164
2019-02-03 22:22:39,abbaf49b-fcdc-4082-9d3f-814a551b8b08,armour,0.1,13165
2019-02-03 22:39:59,9d7f3e0d-8f27-4ec8-8627-d7ba956a58fa,life,0.3,13166
2019-02-03 23:16:01,66f0cfbf-5cfe-4a2f-b3fb-6d2ef0706386,armour,0.1,13167
2019-02-03 23:34:25,e2f92494-7f93-4c25-b153-d9c8434e3c79,life,0.3,13168
2019-02-03 23:35:26,037b7925-38e5-402c-bb6a-4e590e655ded,life,0.3,13169
2019-02-03 23:41:16,e64d5b17-7213-4e35-8d30-121a4043614b,life,0.3,13170
2019-02-03 23:44:36,e64d5b17-7213-4e35-8d30-121a4043614b,armour,0.1,13171
2019-02-03 23:48:32,0af26436-a828-4cff-99a4-0075194a3d6d,armour,0.1,13172
2019-02-04 00:11:16,ca16662f-4051-48da-ab38-5fcc07f75f4a,mana,0.2,13173
2019-02-04 00:24:22,a27f8817-2881-46c8-a57a-0f3b0b3b869a,life,0.3,13174
2019-02-04 00:48:37,47ff8418-443f-46fd-afb2-aa252a30370b,mana,0.2,13175
2019-02-04 01:16:25,c4a0669e-de54-498f-b37b-d56709a6cce2,life,0.3,13176
2019-02-04 01:50:54,47f8871b-f0d5-471d-b067-e2c9ad5e09cb,life,0.3,13177
2019-02-04 01:54:42,13743223-5aa9-444f-bd15-7bd699821837,life,0.3,13178
2019-02-04 01:55:05,b4fe69ac-8084-4fb8-8626-422e8d890dd4,armour,0.1,13179
2019-02-04 02:00:42,b2261c87-f26d-46a4-aa5a-369239983ed2,mana,0.2,13180
2019-02-04 02:27:36,9dcfb0ec-87d9-4b97-84f9-766133d463ac,life,0.3,13181
2019-02-04 02:48:08,c17be57e-5e48-41f7-a24a-e1974dac3c87,armour,0.1,13182
2019-02-04 02:48:40,4e8b7a32-95c3-4825-ae7c-62663fa6e1a8,life,0.3,13183
2019-02-04 02:54:06,ccb4222e-c9de-4614-81ee-d85b720319c1,life,0.3,13184
2019-02-04 03:07:20,d110c07e-7775-4963-b4f2-a967fc4bf090,life,0.3,13185
2019-02-04 03:21:53,5267f3bd-28cb-4b5a-a878-f403125d9069,mana,0.2,13186
2019-02-04 04:05:10,1852a8a2-b3c7-405d-9106-90f4f647522a,life,0.3,13187
2019-02-04 04:18:23,e23e33b8-f9d2-40cf-a502-b6ef5e5a76a3,mana,0.2,13188
2019-02-04 04:22:55,bf9c2862-6608-4bce-b3db-a70a3d892684,life,0.3,13189
2019-02-04 05:03:30,8ecebde1-2dd6-43c4-8159-43ca178a5786,life,0.3,13190
2019-02-04 05:06:18,6400b8d7-8353-43fa-bfa7-4f362c23b59c,life,0.3,13191
2019-02-04 05:06:30,421a596d-6cb7-48ce-8e42-d62de7dbb55c,life,0.3,13192
2019-02-04 05:20:09,df710837-6c9e-4745-9861-9466500c6d50,life,0.3,13193
2019-02-04 05:30:05,dbbe5ad3-afed-4a70-9aef-1a48a2126684,armour,0.1,13194
2019-02-04 05:47:22,6851ea24-235a-45ad-948a-4e0b7e33cfe3,mana,0.2,13195
2019-02-04 06:16:10,13c06d82-58db-445e-965a-3b252dddee94,life,0.3,13196
2019-02-04 06:45:33,df4a6406-55b4-4239-8946-12d5fc1ab989,armour,0.1,13197
2019-02-04 06:49:59,b2261c87-f26d-46a4-aa5a-369239983ed2,life,0.3,13198
2019-02-04 07:13:46,d6926056-c7e0-4dbb-98c9-3ffdf7fea402,armour,0.1,13199
2019-02-04 07:34:44,e2289e87-702d-4037-bade-c47a70dd3f34,life,0.3,13200
2019-02-04 07:42:01,5367963a-3383-4d5f-a7cd-5bddb177465a,armour,0.1,13201
2019-02-04 07:55:39,523ccd66-8eab-42af-8405-e4b87ca9b6bb,life,0.3,13202
2019-02-04 08:05:07,f17fa8b7-1080-448c-a216-f92c78882239,mana,0.2,13203
2019-02-04 08:45:43,d3ee9119-f6bb-4ca9-8a9d-6e71080b3ec2,life,0.3,13204
2019-02-04 09:39:24,fc2af27f-7b2f-4f5d-91ef-e7637c1bb842,life,0.3,13205
2019-02-04 10:10:39,dce6ab7f-a5fe-486c-a3ce-7ff5a939bf5f,life,0.3,13206
2019-02-04 10:19:00,5cd34d63-c44f-46d8-81c2-e025cee474e2,armour,0.1,13207
2019-02-04 11:42:11,d649ded8-7fd1-471b-9788-453e8e63bf9e,life,0.3,13208
2019-02-04 11:56:38,eb2eb266-24f4-4342-8886-8cdb63b4f686,mana,0.2,13209
2019-02-04 11:59:02,3fa2fc93-9e50-40a2-9e42-ef023c54b8ab,mana,0.2,13210
2019-02-04 12:00:50,d9e7007e-fd66-4345-9591-865b1625312d,life,0.3,13211
2019-02-04 12:01:00,7bbbe2ac-6fc9-405c-8440-bfa6a38b770c,armour,0.1,13212
2019-02-04 12:09:12,adb164fb-3368-47c0-af80-320e728bcb8b,mana,0.2,13213
2019-02-04 12:18:18,753c73d3-f90c-4b72-af37-7cf2fb008850,mana,0.2,13214
2019-02-04 13:38:14,e853a560-cdc3-4ceb-92c0-37db8cf8cc37,life,0.3,13215
2019-02-04 14:02:24,8d56ca27-195e-4a50-9e2f-fbad58052b83,life,0.3,13216
2019-02-04 14:14:40,753c73d3-f90c-4b72-af37-7cf2fb008850,life,0.3,13217
2019-02-04 14:34:09,1606e2e0-a7c5-4a06-b446-0a1c28970d3f,life,0.3,13218
2019-02-04 14:46:38,87f03b9a-0509-4783-86c1-60b36d8ead80,life,0.3,13219
2019-02-04 14:58:41,1606e2e0-a7c5-4a06-b446-0a1c28970d3f,mana,0.2,13220
2019-02-04 15:00:10,8547d987-3700-4213-a482-9f42a3543841,life,0.3,13221
2019-02-04 15:28:26,1606e2e0-a7c5-4a06-b446-0a1c28970d3f,life,0.3,13222
2019-02-04 16:17:18,0af77bd9-b36a-4dae-8a4d-b232ae87eae1,life,0.3,13223
2019-02-04 16:22:12,59811576-287d-44f6-b272-8909fc88f68e,life,0.3,13224
2019-02-04 16:30:11,6a46eb33-89c9-4edb-9067-62f31c6479c4,armour,0.1,13225
2019-02-04 17:07:24,74002374-23df-4613-80a7-1e0952a56ad5,life,0.3,13226
2019-02-04 17:09:23,ffb3c830-276e-4210-8df9-7634e1025e74,life,0.3,13227
2019-02-04 17:14:25,261e5bc5-6304-4bc3-982f-55d2d0173efc,life,0.3,13228
2019-02-04 17:22:03,30e3329b-8efe-44c4-8721-81a134c288e3,life,0.3,13229
2019-02-04 17:26:46,0cf459b5-bb06-49d4-834e-20638bc64640,life,0.3,13230
2019-02-04 17:38:15,62a9de49-1e31-4e5c-b057-fc078119e21f,armour,0.1,13231
2019-02-04 17:38:45,f166552d-d161-4028-a0bf-be831d59c049,mana,0.2,13232
2019-02-04 17:48:17,e879f2fe-4afd-43e7-9ed9-7365ad77cd98,armour,0.1,13233
2019-02-04 17:57:51,1b2f7625-4852-4760-8a2d-5da7c2791d51,mana,0.2,13234
2019-02-04 18:02:02,b3a0d50a-5bbd-41bf-adb6-504b58849b9f,armour,0.1,13235
2019-02-04 19:25:33,85965aa4-19e6-42b5-942c-aae7bf3f3d79,life,0.3,13236
2019-02-04 19:29:50,46ce735d-e5e5-4e70-b52e-451da7a040c9,armour,0.1,13237
2019-02-04 19:30:15,3da3de33-d83c-48e6-a26a-dfcadc37248b,armour,0.1,13238
2019-02-04 20:29:23,8bf56909-d95e-4781-9225-bd02d1459dbc,life,0.3,13239
2019-02-04 21:19:04,c48e323b-b18d-4710-b092-de18cc4d9e48,life,0.3,13240
2019-02-04 21:40:36,db44b284-1144-4bd4-a3ea-157e88a44076,life,0.3,13241
2019-02-04 22:10:36,3975aa5f-99fe-4a11-a8a6-b7bedce82fc5,mana,0.2,13242
2019-02-04 22:23:47,d26ae2a6-a1f4-44e5-9fa8-b3a8e4440a36,armour,0.1,13243
2019-02-04 22:32:20,2df27c86-26b2-42a9-b7f2-1c03a11e1ccf,life,0.3,13244
2019-02-04 22:43:41,2cef5020-222c-4874-90cc-2b436ae17821,life,0.3,13245
2019-02-04 22:59:47,fc2af27f-7b2f-4f5d-91ef-e7637c1bb842,life,0.3,13246
2019-02-04 23:06:03,b3b247d4-d270-4975-9d93-03e74a46a249,life,0.3,13247
2019-02-04 23:15:27,449d400d-35fa-40c5-8fbc-a4f981c5a7d3,life,0.3,13248
2019-02-04 23:29:27,505579cd-aa3a-4ba1-a043-aec807dbf786,armour,0.1,13249
2019-02-04 23:53:04,26e2462d-e80e-4d7d-995e-37284fb6f217,life,0.3,13250
2019-02-05 00:48:30,1223cea1-6f21-4ba4-b7a1-e8b9a8c7cf8b,armour,0.1,13251
2019-02-05 00:48:43,39ed04cb-3611-4e41-b8de-b32799049e54,armour,0.1,13252
2019-02-05 01:17:59,c56b3f43-3571-4d57-a265-0391c99a719c,life,0.3,13253
2019-02-05 01:31:03,f7e35071-609f-4cfe-b1b2-46f9e6d91057,life,0.3,13254
2019-02-05 03:28:37,b07641f7-aecc-47a2-a876-f20028b1458b,life,0.3,13255
2019-02-05 03:39:55,fc2af27f-7b2f-4f5d-91ef-e7637c1bb842,life,0.3,13256
2019-02-05 03:41:01,c4a0669e-de54-498f-b37b-d56709a6cce2,life,0.3,13257
2019-02-05 03:43:31,fb1d03ed-3cec-43ac-b270-fe359747f8bf,mana,0.2,13258
2019-02-05 03:58:39,e201000a-a048-4084-91fa-63dd9190bff0,mana,0.2,13259
2019-02-05 04:09:51,4a8d011d-949c-408e-9f3b-60bc028e830d,mana,0.2,13260
2019-02-05 04:30:46,e8b03d4a-dfef-42bc-b769-7f3745331cf3,life,0.3,13261
2019-02-05 04:38:01,7e236bd8-89fc-48cb-914f-0ee6d8730e14,life,0.3,13262
2019-02-05 04:56:12,e1de7513-3172-49db-96f0-e9f7c5fbb4fa,life,0.3,13263
2019-02-05 05:00:48,0af77bd9-b36a-4dae-8a4d-b232ae87eae1,life,0.3,13264
2019-02-05 05:05:35,039ae9f3-ea15-402a-9f9c-21c8cc9d8bc8,life,0.3,13265
2019-02-05 05:25:45,004b5aaa-1881-49e4-8d1c-79182f7181cb,mana,0.2,13266
2019-02-05 06:51:20,fa8d49c2-d486-4af4-b1e3-623e4772f4e5,life,0.3,13267
2019-02-05 07:01:44,9b23d43e-ea71-4b61-8ec4-84194c55831a,armour,0.1,13268
2019-02-05 07:03:23,675faaf8-91af-43c6-b436-37b72ffbdbc6,life,0.3,13269
2019-02-05 07:05:01,3af7baa1-7b2c-4c8c-8ba9-0c71a290c059,armour,0.1,13270
2019-02-05 07:34:49,9a1c8978-595f-4043-9a77-e123ea337090,mana,0.2,13271
2019-02-05 07:50:12,77e93ecf-0b4a-4100-a942-1f4cca3212f0,mana,0.2,13272
2019-02-05 07:53:00,8f08f7e8-7428-40bf-8f9d-91cd856424fe,mana,0.2,13273
2019-02-05 08:19:43,9603dc97-31a6-4947-af0a-a1a61f25aa94,life,0.3,13274
2019-02-05 08:23:49,0ec79816-1c4b-4cc7-9e91-a3de5fb70b30,mana,0.2,13275
2019-02-05 08:32:31,47c6d375-987e-404a-a902-a778ec181c0c,life,0.3,13276
2019-02-05 08:37:07,59fe30bf-948d-4404-9de8-608850bd2be6,armour,0.1,13277
2019-02-05 08:42:11,209f6f91-8e6b-4f7e-80f2-58b201a7fde4,armour,0.1,13278
2019-02-05 08:51:44,63e4e006-e096-4c75-b9c1-1abfc72360a4,life,0.3,13279
2019-02-05 08:56:41,7570ed1d-4d60-469b-9a4f-9b1023213715,life,0.3,13280
2019-02-05 09:07:14,46066995-0e76-48df-b53b-d86da017c457,life,0.3,13281
2019-02-05 09:22:33,ffc3ff41-e006-49ae-9d93-57e7762d3c01,armour,0.1,13282
2019-02-05 09:44:57,e2612e0e-b709-4dc3-8510-c20ab1353be5,life,0.3,13283
2019-02-05 09:48:03,447044ce-9e6c-4349-aaf6-13bea22c0587,life,0.3,13284
2019-02-05 10:03:03,b1222305-238c-469a-b786-199817d2c7bb,life,0.3,13285
2019-02-05 10:13:11,0dd3fe4b-2a09-4720-a65d-fe7dff86d75e,life,0.3,13286
2019-02-05 11:02:41,a7e91466-f239-4987-8fc8-fc42fce6e1f1,life,0.3,13287
2019-02-05 11:19:56,8981766e-3ecb-44f8-b1c9-a62b6dc88d6a,life,0.3,13288
2019-02-05 11:59:00,6c930b92-8e67-4254-97d1-a8586485da7b,armour,0.1,13289
2019-02-05 12:03:02,3a79c044-5a10-4803-8976-a7a58a8eb949,life,0.3,13290
2019-02-05 12:36:27,d9fa5bc5-ab67-4f58-8b55-a26684777ab6,life,0.3,13291
2019-02-05 13:03:03,8d8fa711-824c-436e-992e-d5bc11bc4cbd,life,0.3,13292
2019-02-05 13:14:56,599c2db1-56b0-4bf7-abcf-56714fd6cc25,mana,0.2,13293
2019-02-05 13:28:51,d5d043fb-85c8-4928-97d0-71f288354b7d,life,0.3,13294
2019-02-05 13:43:16,3e314dd9-32bf-4ffc-a9dd-fb12046b12e0,life,0.3,13295
2019-02-05 14:29:35,e667f707-6fad-421f-88dd-0f6fa5651ff4,life,0.3,13296
2019-02-05 14:42:36,879f9d33-ffe2-4f93-a881-df1800145c95,life,0.3,13297
2019-02-05 14:47:19,87da324f-0e78-4719-acf9-fd40bfd9b095,life,0.3,13298
2019-02-05 14:48:36,bd39d456-f6bb-4ec8-9ae1-9cff0458f5ac,mana,0.2,13299
2019-02-05 15:25:57,f385ad4e-2be1-4619-a09d-b09409aa5955,life,0.3,13300
2019-02-05 16:01:58,d1784a48-0f4b-481c-a9b9-a31e3e4ad362,life,0.3,13301
2019-02-05 16:02:00,e3a60eb2-799f-4e8d-9677-d4fc28f5d9aa,armour,0.1,13302
2019-02-05 16:29:38,2d9bb825-c632-4f40-9121-7a9c548f8acb,life,0.3,13303
2019-02-05 16:41:12,f4aa8b68-4fce-44ae-92fc-c0d16f0e2ecb,life,0.3,13304
